uuid,title,body/format,body/value,field_standards_framework,field_standards_hierarchy,field_standards_taxonomy,field_org_level_1,field_org_level_2,field_org_level_3,field_standard_ref,field_eu_references,field_eq_references,status
ncas-music-mu-pr6.1.t.iib,MU:Pr6.1.T.IIb,basic_html,<p>Demonstrate an understanding of the expressive intent  when connecting with an audience  through prepared and improvised performances.</p>,14786,50161,16469,Performing/Presenting/Producing,Anchor Standard 6,T,MU:Pr6.1.T.IIb,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr6.1.t.iiib,MU:Pr6.1.T.IIIb,basic_html,"<p>Demonstrate an ability  to connect with audience members before, and engaging with and responding to them during prepared and improvised performances.</p>",14786,50161,16469,Performing/Presenting/Producing,Anchor Standard 6,T,MU:Pr6.1.T.IIIb,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-re7.2.t.ia,MU:Re7.2.T.Ia,basic_html,"<p>Explain how knowledge of the structure (repetition, similarities, contrasts), technological aspects, and purpose of the music informs the response.</p>",14786,50162,16469,Responding,Anchor Standard 7,T,MU:Re7.2.T.Ia,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re7.2.t.iia,MU:Re7.2.T.IIa,basic_html,<p>Explain how an analysis  of the</p>,14786,50162,16469,Responding,Anchor Standard 7,T,MU:Re7.2.T.IIa,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re7.2.t.iiia,MU:Re7.2.T.IIIa,basic_html,<p>Demonstrate and justify how an</p>,14786,50162,16469,Responding,Anchor Standard 7,T,MU:Re7.2.T.IIIa,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re8.1.t.ia,MU:Re8.1.T.Ia,basic_html,<p>Explain and support an</p>,14786,50163,16469,Responding,Anchor Standard 8,T,MU:Re8.1.T.Ia,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re8.1.t.iia,MU:Re8.1.T.IIa,basic_html,"<p>Connect  the influence of the treatment of the elements of music, digital and electronic features, context , purpose, and other art forms to  the expressive intent of musical works.</p>",14786,50163,16469,Responding,Anchor Standard 8,T,MU:Re8.1.T.IIa,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re8.1.t.iiia,MU:Re8.1.T.IIIa,basic_html,"<p>Examine, cite research and multiple sources  to connect the influence of the treatment of the elements of music, digital and electronic features, context, purpose, and other art forms to the expressive intent of musical works.</p>",14786,50163,16469,Responding,Anchor Standard 8,T,MU:Re8.1.T.IIIa,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re9.1.t.ia,MU:Re9.1.T.Ia,basic_html,<p>Evaluate music using criteria based</p>,14786,50164,16469,Responding,Anchor Standard 9,T,MU:Re9.1.T.Ia,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re9.1.t.iia,MU:Re9.1.T.IIa,basic_html,<p>Apply criteria  to evaluate music</p>,14786,50164,16469,Responding,Anchor Standard 9,T,MU:Re9.1.T.IIa,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re9.1.t.iiia,MU:Re9.1.T.IIIa,basic_html,<p>Develop and  justify the evaluation of a variety of  music based on established  and</p>,14786,50164,16469,Responding,Anchor Standard 9,T,MU:Re9.1.T.IIIa,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-cn10.0.t.iiia,MU:Cn10.0.T.IIIa,basic_html,"<p>a  Demonstrate how interests, knowledge, and skills relate to personal choices and intent when creating, performing, and responding to music.</p>",14786,50165,16469,Connecting,Anchor Standard 10,T,MU:Cn10.0.T.IIIa,EU_53be1685,EQ_b1f4a4b6,TRUE
ncas-music-mu-cn10.0.t.ia,MU:Cn10.0.T.Ia,basic_html,"<p>CN10.0.T.IIa MU:Cn10.0.T.IIIa |  |  | | a Demonstrate how interests, knowledge, and skills relate to personal choices and intent when</p>",14786,50165,16469,Connecting,Anchor Standard 10,T,MU:Cn10.0.T.Ia,EU_26f8a7a6,EQ_02d8ab9a,TRUE
ncas-music-mu-cn11.0.t.iiia,MU:Cn11.0.T.IIIa,basic_html,"<p>a  Demonstrate understanding of relationships between music and the other arts, other disciplines, varied contexts, and daily life.</p>",14786,50166,16469,Connecting,Anchor Standard 11,T,MU:Cn11.0.T.IIIa,EU_53be1685,EQ_b1f4a4b6,TRUE
ncas-music-mu-cn11.0.t.ia,MU:Cn11.0.T.Ia,basic_html,<p>CN11.0.T.IIa MU:Cn11.0.T.IIIa | Anchor Standard 11: Synthesize and relate knowledge and personal experiences to make art.</p>,14786,50166,16469,Connecting,Anchor Standard 11,T,MU:Cn11.0.T.Ia,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-cr1.1.e.5a,MU:Cr1.1.E.5a,basic_html,<p>Compose and improvise melodic and rhythmic ideas or motives that reflect characteristic(s) of music or text(s) studied in rehearsal.</p>,14786,50200,16469,Creating,Anchor Standard 1,E,MU:Cr1.1.E.5a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.e.8a,MU:Cr1.1.E.8a,basic_html,<p>Compose and improvise ideas for melodie s  and rhythmic passages  based on characteristic(s) of music or text(s) studied in rehearsal.</p>,14786,50200,16469,Creating,Anchor Standard 1,E,MU:Cr1.1.E.8a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.e.ia,MU:Cr1.1.E.Ia,basic_html,"<p>Compose and improvise ideas for melodies, rhythmic passages, and arrangements</p>",14786,50200,16469,Creating,Anchor Standard 1,E,MU:Cr1.1.E.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.e.iia,MU:Cr1.1.E.IIa,basic_html,"<p>Compose and improvise ideas for arrangements, sections , and short compositions</p>",14786,50200,16469,Creating,Anchor Standard 1,E,MU:Cr1.1.E.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.e.iiia,MU:Cr1.1.E.IIIa,basic_html,<p>Compose and improvise musical ideas for a variety of purposes  and contexts .</p>,14786,50200,16469,Creating,Anchor Standard 1,E,MU:Cr1.1.E.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.5a,MU:Cr2.1.E.5a,basic_html,<p>Select and develop draft melodic and rhythmic ideas or motives that demonstrate</p>,14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.5a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.8a,MU:Cr2.1.E.8a,basic_html,<p>Select and develop draft melodies and rhythmic passages  that demonstrate</p>,14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.8a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.ia,MU:Cr2.1.E.Ia,basic_html,"<p>Select and develop draft melodies, rhythmic passages, and arrangements  for specific purposes that demonstrate understanding of</p>",14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.iia,MU:Cr2.1.E.IIa,basic_html,"<p>Select and develop arrangements, sections , and short compositions  for specific purposes that demonstrate understanding of</p>",14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.iiia,MU:Cr2.1.E.IIIa,basic_html,<p>Select and develop composed and</p>,14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.5b,MU:Cr2.1.E.5b,basic_html,<p>Preserve draft compositions and improvisations through standard notation and audio recording.</p>,14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.5b,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.8b,MU:Cr2.1.E.8b,basic_html,<p>Preserve draft compositions and improvisations through standard notation and audio recording.</p>,14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.8b,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.ib,MU:Cr2.1.E.Ib,basic_html,<p>Preserve draft compositions and improvisations through standard notation and audio recording.</p>,14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.Ib,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.iib,MU:Cr2.1.E.IIb,basic_html,"<p>Preserve draft compositions and improvisations through standard notation, audio, or video  recording.</p>",14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.IIb,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.e.iiib,MU:Cr2.1.E.IIIb,basic_html,"<p>Preserve draft musical works through standard notation, audio, or video recording.</p>",14786,50201,16469,Creating,Anchor Standard 2,E,MU:Cr2.1.E.IIIb,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.e.5a,MU:Cr3.1.E.5a,basic_html,"<p>Evaluate and refine draft compositions and improvisations based on knowledge, skill, and teacher-provided criteria.</p>",14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.1.E.5a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.e.8a,MU:Cr3.1.E.8a,basic_html,"<p>Evaluate and refine draft compositions and improvisations based on knowledge, skill, and collaboratively-developed criteria .</p>",14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.1.E.8a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.e.ia,MU:Cr3.1.E.Ia,basic_html,"<p>Evaluate and refine draft melodies, rhythmic passages, arrangements ,  and improvisations based on established  criteria ,</p>",14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.1.E.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.e.iia,MU:Cr3.1.E.IIa,basic_html,<p>Evaluate and refine draft</p>,14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.1.E.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.e.iiia,MU:Cr3.1.E.IIIa,basic_html,"<p>Evaluate and refine varied draft musical works  based on appropriate  criteria,</p>",14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.1.E.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.e.5a,MU:Cr3.2.E.5a,basic_html,<p>Share personally-developed melodic</p>,14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.2.E.5a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.e.8a,MU:Cr3.2.E.8a,basic_html,<p>Share personally-developed</p>,14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.2.E.8a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.e.ia,MU:Cr3.2.E.Ia,basic_html,"<p>Share personally-developed melodies, rhythmic passages, and arrangements  – individually or as an ensemble – that address identified purposes .</p>",14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.2.E.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.e.iia,MU:Cr3.2.E.IIa,basic_html,<p>Share personally-developed</p>,14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.2.E.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.e.iiia,MU:Cr3.2.E.IIIa,basic_html,"<p>Share varied, personally-developed musical works  – individually or as an ensemble – that address identified purposes and contexts .</p>",14786,50202,16469,Creating,Anchor Standard 3,E,MU:Cr3.2.E.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-pr4.1.e.5a,MU:Pr4.1.E.5a,basic_html,"<p>Select varied repertoire to study based on interest, music reading skills (where</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.1.E.5a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.1.e.8a,MU:Pr4.1.E.8a,basic_html,<p>Select a varied repertoire to study</p>,14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.1.E.8a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.1.e.ia,MU:Pr4.1.E.Ia,basic_html,<p>Explain the criteria  used to  select a varied repertoire to study based on an understanding of theoretical and structural</p>,14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.1.E.Ia,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.1.e.iia,MU:Pr4.1.E.IIa,basic_html,<p>Develop and apply criteria to select</p>,14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.1.E.IIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.1.e.iiia,MU:Pr4.1.E.IIIa,basic_html,"<p>Develop and apply criteria to select varied programs  to study and perform based on an understanding of theoretical and structural characteristics and expressive challenges in the music, the technical skill of the individual or ensemble, and the purpose and context of the performance.</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.1.E.IIIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.e.5a,MU:Pr4.2.E.5a,basic_html,"<p>Demonstrate, using music reading skills where appropriate, how knowledge of formal aspects in musical works inform prepared or improvised performances.</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.2.E.5a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.e.8a,MU:Pr4.2.E.8a,basic_html,"<p>Demonstrate, using music reading skills where appropriate,  how the setting and</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.2.E.8a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.e.ia,MU:Pr4.2.E.Ia,basic_html,"<p>Demonstrate, using music reading skills where appropriate, how compositional devices  employed and theoretica l and structural aspects of musical works impact and inform prepared or improvised performances.</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.2.E.Ia,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.e.iia,MU:Pr4.2.E.IIa,basic_html,"<p>Document and demonstrate,  using music reading skills where appropriate, how compositional devices employed and theoretical</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.2.E.IIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.e.iiia,MU:Pr4.2.E.IIIa,basic_html,"<p>Examine, evaluate, and critique, using music reading skills where appropriate, how the structure and context impact and inform prepared and improvised performances.</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.2.E.IIIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.e.5a,MU:Pr4.3.E.5a,basic_html,<p>Identify expressive qualities in a</p>,14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.3.E.5a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.e.8a,MU:Pr4.3.E.8a,basic_html,<p>Demonstrate understanding and application of expressive qualities  in a varied repertoire of music through prepared and improvised performances.</p>,14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.3.E.8a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.e.ia,MU:Pr4.3.E.Ia,basic_html,<p>Demonstrate an understanding of context  in a varied repertoire of music through prepared and improvised performances.</p>,14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.3.E.Ia,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.e.iia,MU:Pr4.3.E.IIa,basic_html,"<p>Demonstrate how understanding the style , genre , and context of a varied repertoire of music influences prepared and improvised performances as well as performers’ technical skill  to connect with the audience.</p>",14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.3.E.IIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.e.iiia,MU:Pr4.3.E.IIIa,basic_html,<p>Demonstrate how understanding</p>,14786,50203,16469,Performing/Presenting/Producing,Anchor Standard 4,E,MU:Pr4.3.E.IIIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.e.5a,MU:Pr5.1.E.5a,basic_html,<p>Use self-reflection and peer feedback to refine individual and ensemble performances of a varied repertoire of music.</p>,14786,50204,16469,Performing/Presenting/Producing,Anchor Standard 5,E,MU:Pr5.1.E.5a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.e.8a,MU:Pr5.1.E.8a,basic_html,<p>Develop strategies to address</p>,14786,50204,16469,Performing/Presenting/Producing,Anchor Standard 5,E,MU:Pr5.1.E.8a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.e.ia,MU:Pr5.1.E.Ia,basic_html,"<p>Develop strategies to address expressive challenges in a varied repertoire of music, and evaluate their success using feedback from ensemble peers and other sources to refine performances.</p>",14786,50204,16469,Performing/Presenting/Producing,Anchor Standard 5,E,MU:Pr5.1.E.Ia,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.e.iia,MU:Pr5.1.E.IIa,basic_html,"<p>Develop and apply appropriate rehearsal strategies to address individual and ensemble  challenges in a varied repertoire of music, and evaluate their success.</p>",14786,50204,16469,Performing/Presenting/Producing,Anchor Standard 5,E,MU:Pr5.1.E.IIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.e.iiia,MU:Pr5.1.E.IIIa,basic_html,"<p>Develop, apply, and refine appropriate rehearsal strategies to address individual and ensemble challenges in a varied repertoire of music.</p>",14786,50204,16469,Performing/Presenting/Producing,Anchor Standard 5,E,MU:Pr5.1.E.IIIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr6.1.e.5a,MU:Pr6.1.E.5a,basic_html,<p>Demonstrate attention to technical accuracy and expressive qualities in prepared and improvised performances of a varied repertoire of music.</p>,14786,50205,16469,Performing/Presenting/Producing,Anchor Standard 6,E,MU:Pr6.1.E.5a,EU_468f5650,EQ_bc8ca276,TRUE
ncas-music-mu-pr6.1.e.8a,MU:Pr6.1.E.8a,basic_html,<p>Demonstrate attention to technical accuracy and expressive qualities in prepared and improvised performances of a varied repertoire of music representing diverse cultures  and styles .</p>,14786,50205,16469,Performing/Presenting/Producing,Anchor Standard 6,E,MU:Pr6.1.E.8a,EU_468f5650,EQ_bc8ca276,TRUE
ncas-music-mu-pr6.1.e.ia,MU:Pr6.1.E.Ia,basic_html,"<p>Demonstrate attention to technical accuracy and expressive qualities in prepared and improvised performances of a varied repertoire of music representing diverse cultures, styles, and genres .</p>",14786,50205,16469,Performing/Presenting/Producing,Anchor Standard 6,E,MU:Pr6.1.E.Ia,EU_468f5650,EQ_bc8ca276,TRUE
ncas-music-mu-pr6.1.e.iia,MU:Pr6.1.E.IIa,basic_html,<p>Demonstrate mastery of the technical demands and an understanding  of expressive qualities of the music in prepared and improvised performances of a varied repertoire</p>,14786,50205,16469,Performing/Presenting/Producing,Anchor Standard 6,E,MU:Pr6.1.E.IIa,EU_468f5650,EQ_bc8ca276,TRUE
ncas-music-mu-pr6.1.e.iiia,MU:Pr6.1.E.IIIa,basic_html,<p>Demonstrate an understanding and mastery of  the technical demands and expressive qualities of the music through prepared and improvised performances of a varied repertoire</p>,14786,50205,16469,Performing/Presenting/Producing,Anchor Standard 6,E,MU:Pr6.1.E.IIIa,EU_468f5650,EQ_bc8ca276,TRUE
ncas-music-mu-pr6.1.e.5b,MU:Pr6.1.E.5b,basic_html,<p>Demonstrate an awareness of the context of the music  through prepared and improvised performances.</p>,14786,50205,16469,Performing/Presenting/Producing,Anchor Standard 6,E,MU:Pr6.1.E.5b,EU_468f5650,EQ_bc8ca276,TRUE
ncas-music-mu-pr6.1.e.8b,MU:Pr6.1.E.8b,basic_html,<p>Demonstrate an understanding of the context of the music through prepared and improvised performances.</p>,14786,50205,16469,Performing/Presenting/Producing,Anchor Standard 6,E,MU:Pr6.1.E.8b,EU_468f5650,EQ_bc8ca276,TRUE
ncas-music-mu-pr6.1.e.ib,MU:Pr6.1.E.Ib,basic_html,<p>Demonstrate an understanding of expressive intent  by connecting with an audience through prepared and improvised performances.</p>,14786,50205,16469,Performing/Presenting/Producing,Anchor Standard 6,E,MU:Pr6.1.E.Ib,EU_468f5650,EQ_bc8ca276,TRUE
ncas-music-mu-pr6.1.e.iib,MU:Pr6.1.E.IIb,basic_html,<p>Demonstrate an understanding of intent as a means for connecting with an audience through prepared and improvised performances.</p>,14786,50205,16469,Performing/Presenting/Producing,Anchor Standard 6,E,MU:Pr6.1.E.IIb,EU_468f5650,EQ_bc8ca276,TRUE
ncas-music-mu-pr6.1.e.iiib,MU:Pr6.1.E.IIIb,basic_html,<p>Demonstrate an ability to connect with audience members before and during the process of engaging with and responding to them through prepared and improvised performances.</p>,14786,50205,16469,Performing/Presenting/Producing,Anchor Standard 6,E,MU:Pr6.1.E.IIIb,EU_468f5650,EQ_bc8ca276,TRUE
ncas-music-mu-re7.1.e.5a,MU:Re7.1.E.5a,basic_html,"<p>Identify reasons for selecting music based on characteristics found in the music, connection to interest, and purpose or context.</p>",14786,50206,16469,Responding,Anchor Standard 7,E,MU:Re7.1.E.5a,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re7.1.e.8a,MU:Re7.1.E.8a,basic_html,"<p>Explain  reasons for selecting music citing  characteristics found in the music and connections to interest, purpose, and context.</p>",14786,50206,16469,Responding,Anchor Standard 7,E,MU:Re7.1.E.8a,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re7.1.e.ia,MU:Re7.1.E.Ia,basic_html,"<p>Apply criteria  to select music for specified purposes , supporting choices by citing characteristics found in the music and connections to interest, purpose, and context.</p>",14786,50206,16469,Responding,Anchor Standard 7,E,MU:Re7.1.E.Ia,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re7.1.e.iia,MU:Re7.1.E.IIa,basic_html,"<p>Apply criteria to select music for a variety of purposes , justifying choices citing knowledge of the music and the specified purpose and context.</p>",14786,50206,16469,Responding,Anchor Standard 7,E,MU:Re7.1.E.IIa,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re7.1.e.iiia,MU:Re7.1.E.IIIa,basic_html,<p>Use research and personally developed criteria  to justify choices  made when</p>,14786,50206,16469,Responding,Anchor Standard 7,E,MU:Re7.1.E.IIIa,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re7.2.e.5a,MU:Re7.2.E.5a,basic_html,<p>Identify how knowledge of context</p>,14786,50206,16469,Responding,Anchor Standard 7,E,MU:Re7.2.E.5a,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re7.2.e.8a,MU:Re7.2.E.8a,basic_html,<p>Describe how understanding context and the way the elements of music  are manipulated inform the response to music.</p>,14786,50206,16469,Responding,Anchor Standard 7,E,MU:Re7.2.E.8a,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re7.2.e.ia,MU:Re7.2.E.Ia,basic_html,<p>Explain  how the analysis  of passages and understanding the way the elements of music are manipulated inform the response to music.</p>,14786,50206,16469,Responding,Anchor Standard 7,E,MU:Re7.2.E.Ia,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re7.2.e.iia,MU:Re7.2.E.IIa,basic_html,<p>Explain how the analysis of structures  and contexts  inform the response to music.</p>,14786,50206,16469,Responding,Anchor Standard 7,E,MU:Re7.2.E.IIa,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re7.2.e.iiia,MU:Re7.2.E.IIIa,basic_html,"<p>Demonstrate and justify  how the analysis of structures, contexts, and performance decisions inform the response to music.</p>",14786,50206,16469,Responding,Anchor Standard 7,E,MU:Re7.2.E.IIIa,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re8.1.e.5a,MU:Re8.1.E.5a,basic_html,"<p>Identify interpretations of the expressive intent and meaning of musical works, referring to the elements of music, contexts, and (when appropriate) the setting of the text.</p>",14786,50207,16469,Responding,Anchor Standard 8,E,MU:Re8.1.E.5a,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re8.1.e.8a,MU:Re8.1.E.8a,basic_html,"<p>Identify and support interpretations of the expressive intent and meaning of musical works, citing as evidence  the</p>",14786,50207,16469,Responding,Anchor Standard 8,E,MU:Re8.1.E.8a,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re8.1.e.ia,MU:Re8.1.E.Ia,basic_html,"<p>Explain  and support interpretations of  the expressive intent and meaning of musical works, citing as evidence the treatment of the elements of music, contexts, (when appropriate) the setting of the text, and personal  research.</p>",14786,50207,16469,Responding,Anchor Standard 8,E,MU:Re8.1.E.Ia,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re8.1.e.iia,MU:Re8.1.E.IIa,basic_html,<p>Support interpretations of the expressive intent and meaning of musical works</p>,14786,50207,16469,Responding,Anchor Standard 8,E,MU:Re8.1.E.IIa,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re8.1.e.iiia,MU:Re8.1.E.IIIa,basic_html,"<p>Justify  interpretations of the expressive intent and meaning of musical works by comparing and synthesizing  varied researched sources, including reference to other art forms .</p>",14786,50207,16469,Responding,Anchor Standard 8,E,MU:Re8.1.E.IIIa,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re9.1.e.5a,MU:Re9.1.E.5a,basic_html,<p>Identify and describe the effect of</p>,14786,50208,16469,Responding,Anchor Standard 9,E,MU:Re9.1.E.5a,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re9.1.e.8a,MU:Re9.1.E.8a,basic_html,<p>Explain  the influence  of</p>,14786,50208,16469,Responding,Anchor Standard 9,E,MU:Re9.1.E.8a,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re9.1.e.ia,MU:Re9.1.E.Ia,basic_html,"<p>Evaluate works and performances based on personally-  or collaboratively developed criteria , including analysis of the structure and context.</p>",14786,50208,16469,Responding,Anchor Standard 9,E,MU:Re9.1.E.Ia,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re9.1.e.iia,MU:Re9.1.E.IIa,basic_html,"<p>Evaluate works and performances based on research  as well as personally- and collaboratively-developed criteria, including analysis and interpretation  of the structure and context.</p>",14786,50208,16469,Responding,Anchor Standard 9,E,MU:Re9.1.E.IIa,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-re9.1.e.iiia,MU:Re9.1.E.IIIa,basic_html,"<p>Develop and justify  evaluations of music, programs  of music, and performances based on criteria, personal decision-making, research, and understanding of contexts .</p>",14786,50208,16469,Responding,Anchor Standard 9,E,MU:Re9.1.E.IIIa,EU_c8b229dd,EQ_97e907d2,TRUE
ncas-music-mu-cn10.0.e.iiia,MU:Cn10.0.E.IIIa,basic_html,"<p>Demonstrate how interests, knowledge, and skills relate to personal choices and intent when creating, performing, and responding to music.</p>",14786,50209,16469,Connecting,Anchor Standard 10,E,MU:Cn10.0.E.IIIa,EU_53be1685,EQ_b1f4a4b6,TRUE
ncas-music-mu-cn10.0.e.5a,MU:Cn10.0.E.5a,basic_html,<p>MU:Cn10.0.E.8a MU:Cn10.0.E.Ia MU:Cn10.0.E.IIa MU:Cn10.0.E.IIIa |  |  |  |  |</p>,14786,50209,16469,Connecting,Anchor Standard 10,E,MU:Cn10.0.E.5a,EU_26f8a7a6,EQ_b88e3f2f,TRUE
