uuid,title,body/format,body/value,field_standards_framework,field_standards_hierarchy,field_standards_taxonomy,field_org_level_1,field_org_level_2,field_org_level_3,field_standard_ref,field_eu_references,field_eq_references,status
ncas-music-mu-re9.1.h.iia,MU:Re9.1.H.IIa,basic_html,"<p>Apply personally-developed  and established criteria based on research , personal preference, analysis, interpretation,  expressive intent , and musical qualitie s to evaluate contrasting  individual and small group musical selections for listening.</p>",14786,50126,16469,Responding,Anchor Standard 9,H,MU:Re9.1.H.IIa,EU_53be1685,EQ_97e907d2,TRUE
ncas-music-mu-re9.1.h.iiia,MU:Re9.1.H.IIIa,basic_html,"<p>Develop and justify  evaluations of a variety of individual and small group musical selections for listening based on personally developed and established criteria, personal decision making, and knowledge and understanding of context .</p>",14786,50126,16469,Responding,Anchor Standard 9,H,MU:Re9.1.H.IIIa,EU_53be1685,EQ_97e907d2,TRUE
ncas-music-mu-cn10.0.h.iiia,MU:Cn10.0.H.IIIa,basic_html,"<p>Demonstrate how interests, knowledge, and skills relate to personal choices and intent when creating, performing, and responding to music.</p>",14786,50129,16469,Connecting,Anchor Standard 10,H,MU:Cn10.0.H.IIIa,EU_e6c2f8dc,EQ_b1f4a4b6,TRUE
ncas-music-mu-cn10.0.h.5a,MU:Cn10.0.H.5a,basic_html,<p>MU:Cn10.0.H.8a MU:Cn10.0.H.Ia MU:Cn10.0.H.IIa MU:Cn10.0.H.IIIa |  |  |  |  |</p>,14786,50129,16469,Connecting,Anchor Standard 10,H,MU:Cn10.0.H.5a,EU_26f8a7a6,EQ_b88e3f2f,TRUE
ncas-music-mu-cn11.0.h.iiia,MU:Cn11.0.H.IIIa,basic_html,"<p>Demonstrate how interests, knowledge, and skills relate to personal choices and intent when creating, performing, and responding to music.</p>",14786,50131,16469,Connecting,Anchor Standard 11,H,MU:Cn11.0.H.IIIa,EU_e6c2f8dc,EQ_b1f4a4b6,TRUE
ncas-music-mu-cn11.0.h.5a,MU:Cn11.0.H.5a,basic_html,<p>MU:Cn11.0.H.8a MU:Cn11.0.H.Ia MU:Cn11.0.H.IIa MU:Cn11.0.H.IIIa |  |  |  |  |</p>,14786,50131,16469,Connecting,Anchor Standard 11,H,MU:Cn11.0.H.5a,EU_d9768810,EQ_b88e3f2f,TRUE
ncas-theatre-th-pr6.1.iii.,TH:Pr6.1.III.,basic_html,"<p>Share, Present a. With prompting and support, engage in dramatic play or a guided drama experience (e.g., process drama, story drama, creative drama).</p>",14786,50134,16469,Performing/Presenting/Producing,Anchor Standard 6,HS Advanced,TH:Pr6.1.III.,EU_69f57a15,EQ_865352cd,TRUE
ncas-theatre-th-cn10.1.iii.,TH:Cn10.1.III.,basic_html,"<p>Empathize a. With prompting and support, identify similarities between a story and personal experience in dramatic play or a guided drama experience (e.g., process drama, story drama, creative drama).</p>",14786,50137,16469,Connecting,Anchor Standard 10,HS Advanced,TH:Cn10.1.III.,EU_fc292fe0,EQ_5d00c207,TRUE
ncas-theatre-th-cn11.1.iii.,TH:Cn11.1.III.,basic_html,"<p>Interrelate a. With prompting and support, use skills and knowledge from other areas in dramatic play or a guided drama experience (e.g., process drama, story drama, creative      drama).</p>",14786,50139,16469,Connecting,Anchor Standard 11,HS Advanced,TH:Cn11.1.III.,EU_fc292fe0,EQ_5d00c207,TRUE
ncas-theatre-th-cr1.1.pk.,TH:Cr1.1.PK.,basic_html,<p>TH:Cr1.1.K. TH:Cr1.1.1. TH:Cr1.1.2. TH:Cr1.1.3. TH:Cr1.1.4. TH:Cr.1.1.5. TH:Cr1.1.6 TH:Cr.1.1.7. TH:Cr1.1.8. TH:Cr1.1.I. TH:Cr1.1.II. TH:Cr1.1.III. |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50142,16469,Creating,Anchor Standard 1,Pre-K,TH:Cr1.1.PK.,EU_4afb8cc3,EQ_d81c06a1,TRUE
ncas-theatre-th-cr3.1.pk.,TH:Cr3.1.PK.,basic_html,<p>TH:Cr3.1.K. TH:Cr3.1.1. TH:Cr3.1.2. TH:Cr3.1.3. TH:Cr3.1.4. TH:Cr3.1.5. TH:Cr3.1.6. TH:Cr3.1.7. TH:Cr3.1.8. TH:Cr3.1.I. TH:Cr3.1.II. TH:Cr3.1.III. |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50144,16469,Creating,Anchor Standard 3,Pre-K,TH:Cr3.1.PK.,EU_370acb16,EQ_d81c06a1,TRUE
ncas-theatre-th-pr4.1.pk.,TH:Pr4.1.PK.,basic_html,<p>TH:Pr4.1.K. TH:Pr4.1.1. TH:Pr4.1.2. TH:Pr4.1.3. TH:Pr4.1.4. TH:Pr4.1.5. TH:Pr4.1.6. TH:Pr4.1.7. TH:Pr4.1.8. TH:Pr4.1.I. TH:Pr4.1.II. TH:Pr4.1.III. |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50146,16469,Performing/Presenting/Producing,Anchor Standard 4,Pre-K,TH:Pr4.1.PK.,EU_69f57a15,EQ_c1cd84f2,TRUE
ncas-theatre-th-pr5.1.pk.,TH:Pr5.1.PK.,basic_html,<p>TH:Pr5.1.K. TH:Pr5.1.1. TH:Pr5.1.2. TH:Pr5.1.3. TH:Pr5.1.4. TH:Pr5.1.5. TH:Pr5.1.6. TH:Pr5.1.7. TH:Pr5.1.8. TH:Pr5.1.I. TH:Pr5.1.II. TH:Pr5.1.III. |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50148,16469,Performing/Presenting/Producing,Anchor Standard 5,Pre-K,TH:Pr5.1.PK.,EU_39519601,EQ_c1cd84f2,TRUE
ncas-theatre-th-pr6.1.pk.,TH:Pr6.1.PK.,basic_html,<p>TH:Pr6.1.K. TH:Pr6.1.1. TH:Pr6.1.2. TH:Pr6.1.3. TH:Pr6.1.4. TH:Pr6.1.5. TH:Pr6.1.6. TH:Pr6.1.7. TH:Pr6.1.8. TH:Pr6.1.I. TH:Pr6.1.II. TH:Pr6.1.III. |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50149,16469,Performing/Presenting/Producing,Anchor Standard 6,Pre-K,TH:Pr6.1.PK.,EU_5c803b34,EQ_c1cd84f2,TRUE
ncas-theatre-th-re7.1.pk.,TH:Re7.1.PK.,basic_html,<p>TH:Re7.1.K. TH:Re7.1.1. TH:Re7.1.2. TH:Re7.1.3. TH:Re7.1.4. TH:Re7.1.5. TH:Re7.1.6. TH:Re7.1.7. TH:Re7.1.8. TH: Re7.1.I. TH: Re7.1.II. TH: Re7.1.-III. |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50152,16469,Responding,Anchor Standard 7,Pre-K,TH:Re7.1.PK.,EU_9a492b53,EQ_49c9d21e,TRUE
ncas-theatre-th-re9.1.pk.,TH:Re9.1.PK.,basic_html,<p>TH:Re9.1.K. TH:Re9.1.1. TH:Re9.1.2. TH:Re9.1.3. TH:Re9.1.4. TH:Re9.1.5. TH:Re9.1.6. TH:Re9.1.7. TH:Re9.1.8. TH:Re9.1.I. TH:Re9.1.II. TH:Re9.1.III. |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50154,16469,Responding,Anchor Standard 9,Pre-K,TH:Re9.1.PK.,EU_fc292fe0,EQ_49c9d21e,TRUE
ncas-theatre-th-cn10.1.pk.,TH:Cn10.1.PK.,basic_html,<p>TH:Cn10.1.K. TH:Cn10.1.1. TH:Cn10.1.2. TH:Cn10.1.3. TH:Cn10.1.4. TH:Cn10.1.5. TH:Cn10.1.6. TH:Cn10.1.7. TH:Cn10.1.8. TH:Cn10.1.I. TH:Cn10.1.II. TH:Cn10.1.III. |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50155,16469,Connecting,Anchor Standard 10,Pre-K,TH:Cn10.1.PK.,EU_b862f770,EQ_883660e4,TRUE
ncas-music-mu-cr1.1.t.ia,MU:Cr1.1.T.Ia,basic_html,"<p>Generate melodic, rhythmic, and harmonic ideas for compositions or improvisations using digital tools.</p>",14786,50156,16469,Creating,Anchor Standard 1,T,MU:Cr1.1.T.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.t.iia,MU:Cr1.1.T.IIa,basic_html,"<p>Generate melodic, rhythmic, and harmonic ideas for compositions and</p>",14786,50156,16469,Creating,Anchor Standard 1,T,MU:Cr1.1.T.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.t.iiia,MU:Cr1.1.T.IIIa,basic_html,"<p>Generate melodic, rhythmic, and harmonic ideas for compositions and improvisations that incorporate digital tools, resources, and systems .</p>",14786,50156,16469,Creating,Anchor Standard 1,T,MU:Cr1.1.T.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.t.ia,MU:Cr2.1.T.Ia,basic_html,"<p>Select melodic, rhythmic, and</p>",14786,50157,16469,Creating,Anchor Standard 2,T,MU:Cr2.1.T.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.t.iia,MU:Cr2.1.T.IIa,basic_html,"<p>Select melodic, rhythmic, and harmonic ideas to develop into a larger work that</p>",14786,50157,16469,Creating,Anchor Standard 2,T,MU:Cr2.1.T.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.t.iiia,MU:Cr2.1.T.IIIa,basic_html,"<p>Select, develop, and organize multiple melodic, rhythmic and harmonic ideas to develop into a larger work that exhibits unity,</p>",14786,50157,16469,Creating,Anchor Standard 2,T,MU:Cr2.1.T.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.t.ia,MU:Cr3.1.T.Ia,basic_html,"<p>Drawing on feedback from teachers and peers, develop and implement strategies to improve and refine the technical and expressive aspects of draft compositions and improvisations.</p>",14786,50158,16469,Creating,Anchor Standard 3,T,MU:Cr3.1.T.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.t.iia,MU:Cr3.1.T.IIa,basic_html,<p>Develop and implement varied</p>,14786,50158,16469,Creating,Anchor Standard 3,T,MU:Cr3.1.T.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.t.iiia,MU:Cr3.1.T.IIIa,basic_html,<p>Develop and implement varied</p>,14786,50158,16469,Creating,Anchor Standard 3,T,MU:Cr3.1.T.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.t.ia,MU:Cr3.2.T.Ia,basic_html,<p>Share compositions or</p>,14786,50158,16469,Creating,Anchor Standard 3,T,MU:Cr3.2.T.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.t.iia,MU:Cr3.2.T.IIa,basic_html,<p>Share  compositions and improvisations that demonstrate an accomplished</p>,14786,50158,16469,Creating,Anchor Standard 3,T,MU:Cr3.2.T.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.t.iiia,MU:Cr3.2.T.IIIa,basic_html,<p>Share  a portfolio of musical creations representing varied styles and genres</p>,14786,50158,16469,Creating,Anchor Standard 3,T,MU:Cr3.2.T.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-pr4.2.t.ia,MU:Pr4.2.T.Ia,basic_html,"<p>Describe how context, structural</p>",14786,50159,16469,Performing/Presenting/Producing,Anchor Standard 4,T,MU:Pr4.2.T.Ia,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.t.iia,MU:Pr4.2.T.IIa,basic_html,<p>Describe and demonstrate how</p>,14786,50159,16469,Performing/Presenting/Producing,Anchor Standard 4,T,MU:Pr4.2.T.IIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.t.iiia,MU:Pr4.2.T.IIIa,basic_html,"<p>Examine, evaluate and critique  how</p>",14786,50159,16469,Performing/Presenting/Producing,Anchor Standard 4,T,MU:Pr4.2.T.IIIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.t.ia,MU:Pr4.3.T.Ia,basic_html,<p>Demonstrate how understanding the</p>,14786,50159,16469,Performing/Presenting/Producing,Anchor Standard 4,T,MU:Pr4.3.T.Ia,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.t.iia,MU:Pr4.3.T.IIa,basic_html,<p>Demonstrate how understanding the</p>,14786,50159,16469,Performing/Presenting/Producing,Anchor Standard 4,T,MU:Pr4.3.T.IIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.t.iiia,MU:Pr4.3.T.IIIa,basic_html,<p>Demonstrate how understanding</p>,14786,50159,16469,Performing/Presenting/Producing,Anchor Standard 4,T,MU:Pr4.3.T.IIIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.t.ia,MU:Pr5.1.T.Ia,basic_html,<p>Identify and implement rehearsal</p>,14786,50160,16469,Performing/Presenting/Producing,Anchor Standard 5,T,MU:Pr5.1.T.Ia,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.t.iia,MU:Pr5.1.T.IIa,basic_html,<p>Develop  and  implement rehearsal</p>,14786,50160,16469,Performing/Presenting/Producing,Anchor Standard 5,T,MU:Pr5.1.T.IIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.t.iiia,MU:Pr5.1.T.IIIa,basic_html,<p>Apply appropriate criteria  as well as feedback from multiple sources and develop and implement varied strategies to improve and refine the technical and expressive aspects of prepared and improvised performances in varied programs of music.</p>,14786,50160,16469,Performing/Presenting/Producing,Anchor Standard 5,T,MU:Pr5.1.T.IIIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr6.1.t.ia,MU:Pr6.1.T.Ia,basic_html,"<p>Using digital tools, demonstrate attention to technical accuracy and expressive qualities in prepared and improvised performances of a varied repertoire of music.</p>",14786,50161,16469,Performing/Presenting/Producing,Anchor Standard 6,T,MU:Pr6.1.T.Ia,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr6.1.t.iia,MU:Pr6.1.T.IIa,basic_html,"<p>Using digital tools and resources , demonstrate technical accuracy and expressive qualities in prepared and improvised performances</p>",14786,50161,16469,Performing/Presenting/Producing,Anchor Standard 6,T,MU:Pr6.1.T.IIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr6.1.t.iiia,MU:Pr6.1.T.IIIa,basic_html,"<p>Integrating digital  and analog tools  and resources ,  demonstrate an understanding and attention to technical accuracy and expressive qualities of the music in prepared</p>",14786,50161,16469,Performing/Presenting/Producing,Anchor Standard 6,T,MU:Pr6.1.T.IIIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr6.1.t.ib,MU:Pr6.1.T.Ib,basic_html,<p>Demonstrate an understanding of the context of music through prepared and improvised performances.</p>,14786,50161,16469,Performing/Presenting/Producing,Anchor Standard 6,T,MU:Pr6.1.T.Ib,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr6.1.t.iib,MU:Pr6.1.T.IIb,basic_html,<p>Demonstrate an understanding of the expressive intent  when connecting with an audience  through prepared and improvised performances.</p>,14786,50161,16469,Performing/Presenting/Producing,Anchor Standard 6,T,MU:Pr6.1.T.IIb,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr6.1.t.iiib,MU:Pr6.1.T.IIIb,basic_html,"<p>Demonstrate an ability  to connect with audience members before, and engaging with and responding to them during prepared and improvised performances.</p>",14786,50161,16469,Performing/Presenting/Producing,Anchor Standard 6,T,MU:Pr6.1.T.IIIb,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-re7.2.t.ia,MU:Re7.2.T.Ia,basic_html,"<p>Explain how knowledge of the structure (repetition, similarities, contrasts), technological aspects, and purpose of the music informs the response.</p>",14786,50162,16469,Responding,Anchor Standard 7,T,MU:Re7.2.T.Ia,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re7.2.t.iia,MU:Re7.2.T.IIa,basic_html,<p>Explain how an analysis  of the</p>,14786,50162,16469,Responding,Anchor Standard 7,T,MU:Re7.2.T.IIa,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re7.2.t.iiia,MU:Re7.2.T.IIIa,basic_html,<p>Demonstrate and justify how an</p>,14786,50162,16469,Responding,Anchor Standard 7,T,MU:Re7.2.T.IIIa,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re8.1.t.ia,MU:Re8.1.T.Ia,basic_html,<p>Explain and support an</p>,14786,50163,16469,Responding,Anchor Standard 8,T,MU:Re8.1.T.Ia,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re8.1.t.iia,MU:Re8.1.T.IIa,basic_html,"<p>Connect  the influence of the treatment of the elements of music, digital and electronic features, context , purpose, and other art forms to  the expressive intent of musical works.</p>",14786,50163,16469,Responding,Anchor Standard 8,T,MU:Re8.1.T.IIa,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re8.1.t.iiia,MU:Re8.1.T.IIIa,basic_html,"<p>Examine, cite research and multiple sources  to connect the influence of the treatment of the elements of music, digital and electronic features, context, purpose, and other art forms to the expressive intent of musical works.</p>",14786,50163,16469,Responding,Anchor Standard 8,T,MU:Re8.1.T.IIIa,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re9.1.t.ia,MU:Re9.1.T.Ia,basic_html,<p>Evaluate music using criteria based</p>,14786,50164,16469,Responding,Anchor Standard 9,T,MU:Re9.1.T.Ia,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re9.1.t.iia,MU:Re9.1.T.IIa,basic_html,<p>Apply criteria  to evaluate music</p>,14786,50164,16469,Responding,Anchor Standard 9,T,MU:Re9.1.T.IIa,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-re9.1.t.iiia,MU:Re9.1.T.IIIa,basic_html,<p>Develop and  justify the evaluation of a variety of  music based on established  and</p>,14786,50164,16469,Responding,Anchor Standard 9,T,MU:Re9.1.T.IIIa,EU_fc310035,EQ_57831979,TRUE
ncas-music-mu-cn10.0.t.iiia,MU:Cn10.0.T.IIIa,basic_html,"<p>a  Demonstrate how interests, knowledge, and skills relate to personal choices and intent when creating, performing, and responding to music.</p>",14786,50165,16469,Connecting,Anchor Standard 10,T,MU:Cn10.0.T.IIIa,EU_53be1685,EQ_b1f4a4b6,TRUE
ncas-music-mu-cn10.0.t.ia,MU:Cn10.0.T.Ia,basic_html,"<p>CN10.0.T.IIa MU:Cn10.0.T.IIIa |  |  | | a Demonstrate how interests, knowledge, and skills relate to personal choices and intent when</p>",14786,50165,16469,Connecting,Anchor Standard 10,T,MU:Cn10.0.T.Ia,EU_26f8a7a6,EQ_02d8ab9a,TRUE
ncas-music-mu-cn11.0.t.iiia,MU:Cn11.0.T.IIIa,basic_html,"<p>a  Demonstrate understanding of relationships between music and the other arts, other disciplines, varied contexts, and daily life.</p>",14786,50166,16469,Connecting,Anchor Standard 11,T,MU:Cn11.0.T.IIIa,EU_53be1685,EQ_b1f4a4b6,TRUE
ncas-music-mu-cn11.0.t.ia,MU:Cn11.0.T.Ia,basic_html,<p>CN11.0.T.IIa MU:Cn11.0.T.IIIa | Anchor Standard 11: Synthesize and relate knowledge and personal experiences to make art.</p>,14786,50166,16469,Connecting,Anchor Standard 11,T,MU:Cn11.0.T.Ia,EU_d9768810,EQ_6d755893,TRUE
ncas-visual arts-va-cr1.1.iiia,VA:Cr1.1.IIIa,basic_html,<p>Engage in self directed play with materials.</p>,14786,50169,16469,Creating,Anchor Standard 1,IIIa,VA:Cr1.1.IIIa,,,TRUE
ncas-visual arts-va-cr1.2.iiia,VA:Cr1.2.IIIa,basic_html,"<p>Engage in self directed, creative making.</p>",14786,50169,16469,Creating,Anchor Standard 1,IIIa,VA:Cr1.2.IIIa,,,TRUE
ncas-visual arts-va-cr1.1.iiia,VA:Cr1.1.IIIa,basic_html,<p>Engage in self directed play with materials.</p>,14786,50169,16469,Creating,Anchor Standard 1,IIIa,VA:Cr1.1.IIIa,,,TRUE
ncas-visual arts-va-cr1.2.iiia,VA:Cr1.2.IIIa,basic_html,"<p>Engage in self directed, creative making.</p>",14786,50169,16469,Creating,Anchor Standard 1,IIIa,VA:Cr1.2.IIIa,,,TRUE
ncas-visual arts-va-cr2.1.iiia,VA:Cr2.1.IIIa,basic_html,<p>Use a variety of art making tools</p>,14786,50171,16469,Creating,Anchor Standard 2,IIIa,VA:Cr2.1.IIIa,EU_bd21a678,EQ_a13159f5,TRUE
ncas-visual arts-va-cr2.2.iiia,VA:Cr2.2.IIIa,basic_html,<p>a. Share materials with others.</p>,14786,50171,16469,Creating,Anchor Standard 2,IIIa,VA:Cr2.2.IIIa,EU_bd21a678,EQ_a13159f5,TRUE
ncas-visual arts-va-cr2.3.iiia,VA:Cr2.3.IIIa,basic_html,<p>Create and tell about art that communicates a story about a familiar place or object.</p>,14786,50171,16469,Creating,Anchor Standard 2,IIIa,VA:Cr2.3.IIIa,EU_bd21a678,EQ_a13159f5,TRUE
ncas-visual arts-va-cr2.1.iiia,VA:Cr2.1.IIIa,basic_html,<p>Use a variety of art making tools</p>,14786,50171,16469,Creating,Anchor Standard 2,IIIa,VA:Cr2.1.IIIa,EU_bd21a678,EQ_a13159f5,TRUE
ncas-visual arts-va-cr2.2.iiia,VA:Cr2.2.IIIa,basic_html,<p>a. Share materials with others.</p>,14786,50171,16469,Creating,Anchor Standard 2,IIIa,VA:Cr2.2.IIIa,EU_bd21a678,EQ_a13159f5,TRUE
ncas-visual arts-va-cr2.3.iiia,VA:Cr2.3.IIIa,basic_html,<p>Create and tell about art that communicates a story about a familiar place or object.</p>,14786,50171,16469,Creating,Anchor Standard 2,IIIa,VA:Cr2.3.IIIa,EU_bd21a678,EQ_a13159f5,TRUE
ncas-visual arts-va-cr3.1.iiia,VA:Cr3.1.IIIa,basic_html,<p>Reflect - Refine - Continue</p>,14786,50173,16469,Creating,Anchor Standard 3,IIIa,VA:Cr3.1.IIIa,EU_0f543a48,EQ_139bfefc,TRUE
ncas-visual arts-va-cr3.1.iiia,VA:Cr3.1.IIIa,basic_html,<p>Reflect - Refine - Continue</p>,14786,50173,16469,Creating,Anchor Standard 3,IIIa,VA:Cr3.1.IIIa,EU_0f543a48,EQ_139bfefc,TRUE
ncas-visual arts-va-pr4.1.iiia,VA:Pr4.1.IIIa,basic_html,<p>Select</p>,14786,50176,16469,Performing/Presenting/Producing,Anchor Standard 4,IIIa,VA:Pr4.1.IIIa,EU_d8888d36,EQ_47e7c4e5,TRUE
ncas-visual arts-va-pr4.1.iiia,VA:Pr4.1.IIIa,basic_html,<p>Select</p>,14786,50176,16469,Performing/Presenting/Producing,Anchor Standard 4,IIIa,VA:Pr4.1.IIIa,EU_d8888d36,EQ_47e7c4e5,TRUE
ncas-visual arts-va-pr5.1.iiia,VA:Pr5.1.IIIa,basic_html,<p>Analyze</p>,14786,50178,16469,Performing/Presenting/Producing,Anchor Standard 5,IIIa,VA:Pr5.1.IIIa,EU_d8888d36,EQ_47e7c4e5,TRUE
ncas-visual arts-va-pr5.1.iiia,VA:Pr5.1.IIIa,basic_html,<p>Analyze</p>,14786,50178,16469,Performing/Presenting/Producing,Anchor Standard 5,IIIa,VA:Pr5.1.IIIa,EU_d8888d36,EQ_47e7c4e5,TRUE
ncas-visual arts-va-pr6.1.iiia,VA:Pr6.1.IIIa,basic_html,<p>Share</p>,14786,50180,16469,Performing/Presenting/Producing,Anchor Standard 6,IIIa,VA:Pr6.1.IIIa,EU_be2075d3,EQ_739127c4,TRUE
ncas-visual arts-va-pr6.1.iiia,VA:Pr6.1.IIIa,basic_html,<p>Share</p>,14786,50180,16469,Performing/Presenting/Producing,Anchor Standard 6,IIIa,VA:Pr6.1.IIIa,EU_be2075d3,EQ_739127c4,TRUE
ncas-visual arts-va-re8.1.iiia,VA:Re8.1.IIIa,basic_html,<p>Analyze</p>,14786,50183,16469,Responding,Anchor Standard 8,IIIa,VA:Re8.1.IIIa,EU_daa7e25c,EQ_9737b4c2,TRUE
ncas-visual arts-va-re8.1.iiia,VA:Re8.1.IIIa,basic_html,<p>Analyze</p>,14786,50183,16469,Responding,Anchor Standard 8,IIIa,VA:Re8.1.IIIa,EU_daa7e25c,EQ_9737b4c2,TRUE
ncas-visual arts-va-re9.1.iiia,VA:Re9.1.IIIa,basic_html,<p>Interpret</p>,14786,50185,16469,Responding,Anchor Standard 9,IIIa,VA:Re9.1.IIIa,EU_daa7e25c,EQ_9737b4c2,TRUE
ncas-visual arts-va-re9.1.iiia,VA:Re9.1.IIIa,basic_html,<p>Interpret</p>,14786,50185,16469,Responding,Anchor Standard 9,IIIa,VA:Re9.1.IIIa,EU_daa7e25c,EQ_9737b4c2,TRUE
ncas-visual arts-va-cn10.1.iiia,VA:Cn10.1.IIIa,basic_html,<p>Synthesize</p>,14786,50188,16469,Connecting,Anchor Standard 10,IIIa,VA:Cn10.1.IIIa,EU_26b4a42f,EQ_98d26726,TRUE
ncas-visual arts-va-cn10.1.iiia,VA:Cn10.1.IIIa,basic_html,<p>Synthesize</p>,14786,50188,16469,Connecting,Anchor Standard 10,IIIa,VA:Cn10.1.IIIa,EU_26b4a42f,EQ_98d26726,TRUE
ncas-visual arts-va-cn11.1.iiia,VA:Cn11.1.IIIa,basic_html,<p>Relate</p>,14786,50190,16469,Connecting,Anchor Standard 11,IIIa,VA:Cn11.1.IIIa,EU_26b4a42f,EQ_98d26726,TRUE
ncas-visual arts-va-cn11.1.iiia,VA:Cn11.1.IIIa,basic_html,<p>Relate</p>,14786,50190,16469,Connecting,Anchor Standard 11,IIIa,VA:Cn11.1.IIIa,EU_26b4a42f,EQ_98d26726,TRUE
ncas-visual arts-va-cr1.1.pka,VA:Cr1.1.PKa,basic_html,<p>VA:Cr1.1.Ka VA:Cr1.1.1a VA:Cr1.1.2a VA:Cr1.1.3a VA:Cr1.1.4a VA:Cr1.1.5a VA:Cr1.1.6a VA:Cr1.1.7a VA:Cr1.1.8a VA:Cr1.1.Ia VA:Cr1.1.IIa VA:Cr1.1.IIIa |  |  |  |  |  |  |  |  |  |  |  |  | | Engage in self directed play with materials. | Engage in exploration and imaginative play with materials. | Engage collaboratively in exploration and imaginative play with materials. | Brainstorm collaboratively multiple approaches to an art or design problem. | Elaborate on an imaginative idea. | Brainstorm multiple approaches to a creative art or design problem. | Combine ideas to generate an innovative idea for art-making. | Combine concepts collaboratively to generate innovative ideas for creating art. | Apply methods to overcome creative blocks. | Document early stages of the creative process visually and/or verbally in traditional or new media. | Use multiple approaches to begin creative endeavors. | Individually or collaboratively formulate new creative problems based on student’s existing artwork. | Visualize and hypothesize to generate plans for ideas and directions for creating art and design that can affect social change. |</p>,14786,50191,16469,Creating,Anchor Standard 1,PKa,VA:Cr1.1.PKa,EU_fc07a5e9,EQ_2ef55cd6,TRUE
ncas-visual arts-va-cr1.2.pka,VA:Cr1.2.PKa,basic_html,<p>VA:Cr1.2.Ka VA:Cr1.2.1a VA:Cr1.2.2a VA:Cr1.2.3a VA:Cr1.2.4a VA:Cr1.2.5a VA:Cr1.2.6a VA:Cr1.2.7a VA:Cr1.2.8a VA:Cr1.2.Ia VA:Cr1.2.IIa VA:Cr1.2.IIIa |  |  |  |  |  |  |  |  |  |  |  |  |</p>,14786,50191,16469,Creating,Anchor Standard 1,PKa,VA:Cr1.2.PKa,EU_fc07a5e9,EQ_f99bff57,TRUE
